"player_id","season_id","conference","league_id","games_played","minutes","points","rebounds","assists","steals","blocks","turnovers","ft_attempted","ft_made","three_attempted","three_made"
"lewisra01","2008","East","NBA","1","21","8","6","0","0","0","1","2","1","4","1"
"lewisra01","2004","West","NBA","1","14","2","4","1","1","0","1","0","0","2","0"
"lewisre01","1991","East","NBA","1","15","7","4","2","","","","2","1","",""
"ligongo01","1968","East","ABA","1","12","3","3","0","","","1","4","3","0","0"
"lovebo01","1972","West","NBA","1","12","6","3","0","","","","2","2","",""
"lovebo01","1971","West","NBA","1","16","8","6","0","","","","2","0","",""
"lovebo01","1970","West","NBA","1","21","16","4","0","","","","5","4","",""
"lovelcl01","1955","West","NBA","1","20","7","10","0","","","","3","1","",""
"lovelcl01","1960","West","NBA","1","31","21","10","3","","","","1","1","",""
"lovelcl01","1959","West","NBA","1","18","12","8","1","","","","0","0","",""
"lucasje01","1968","East","NBA","1","17","8","6","1","","","","5","4","",""
"lucasje01","1967","East","NBA","1","21","16","5","4","","","","4","4","",""
"lucasje01","1966","East","NBA","1","22","7","7","2","","","","1","1","",""
"lucasje01","1965","East","NBA","1","23","10","19","0","","","","2","2","",""
"lucasje01","1964","East","NBA","1","35","25","10","1","","","","1","1","",""
"lucasje01","1963","East","NBA","1","36","11","8","0","","","","6","5","",""
"lucasje01","1970","West","NBA","1","29","12","9","4","","","","2","2","",""
"lucasma01","1982","West","NBA","1","27","6","7","1","","","","1","0","",""
"lucasma01","1978","West","NBA","1","19","10","7","1","","","","2","2","",""
"lucasma01","1977","West","NBA","1","33","12","13","4","","","","0","0","",""
"lucasma01","1976","West","NBA","1","11","6","4","2","","","","0","0","",""
"lucasma01","1975","Allstars","ABA","1","14","5","5","3","","","","1","1","0","0"
"macaued01","1950","East","NBA","1","0","20","6","1","","","","7","6","",""
"macaued01","1955","East","NBA","1","20","4","2","3","","","","4","2","",""
"macaued01","1954","East","NBA","1","27","6","4","2","","","","5","4","",""
"macaued01","1953","East","NBA","1","25","13","1","3","","","","6","5","",""
"macaued01","1952","East","NBA","1","35","18","7","3","","","","8","8","",""
"macaued01","1951","East","NBA","1","28","15","7","3","","","","9","9","",""
"macaued01","1956","West","NBA","1","19","7","5","3","","","","2","1","",""
"magloja01","2003","East","NBA","1","21","19","8","0","1","1","1","2","1","0","0"
"mahafra01","1967","East","ABA","1","7","4","4","0","","","1","6","2","0","0"
"majerda01","1994","West","NBA","1","20","10","5","3","","","","0","0","",""
"majerda01","1993","West","NBA","1","99","","","","","","","","","",""
"majerda01","1992","West","NBA","1","26","18","7","3","","","","4","3","","3"
"majerda01","1991","West","NBA","1","12","4","3","2","","","","0","0","",""
"malonje01","1986","East","NBA","1","13","6","2","2","","","","0","0","",""
"malonje01","1985","East","NBA","1","12","6","1","4","","","","0","0","",""
"malonka01","2000","West","NBA","1","4","0","1","0","0","0","0","0","0","0","0"
"malonka01","1999","West","NBA","1","3","0","0","0","0","0","0","0","0","0","0"
"malonka01","1997","West","NBA","1","17","4","3","2","2","0","0","0","0","0","0"
"malonka01","1996","West","NBA","1","20","4","4","0","1","1","0","0","0","0","0"
"malonka01","1995","West","NBA","1","20","11","9","2","","","","8","7","",""
"malonka01","1994","West","NBA","1","16","15","3","1","","","","4","3","",""
"malonka01","1993","West","NBA","1","21","6","7","2","","","","0","0","",""
"malonka01","1992","West","NBA","1","34","28","10","0","","","","9","6","","0"
"malonka01","1991","West","NBA","1","19","11","7","3","","","","2","1","",""
"malonka01","1990","West","NBA","1","31","16","11","4","","","","6","4","",""
"malonka01","1989","West","NBA","1","99","","","","","","","","","",""
"malonka01","1988","West","NBA","1","26","28","9","3","","","","6","4","",""
"malonka01","1987","West","NBA","1","33","22","10","2","","","","5","4","",""
"malonmo01","1988","East","NBA","1","19","9","8","0","","","","3","3","",""
"malonmo01","1980","West","NBA","1","22","8","6","3","","","","4","2","",""
"malonmo01","1979","East","NBA","1","31","20","12","2","","","","12","6","",""
"malonmo01","1978","East","NBA","1","17","8","7","1","","","","5","4","",""
"malonmo01","1977","East","NBA","1","14","4","4","1","","","","4","2","",""
"malonmo01","1985","East","NBA","1","34","16","13","0","","","","9","6","",""
"malonmo01","1984","East","NBA","1","33","7","12","1","","","","6","3","",""
"malonmo01","1982","East","NBA","1","24","10","8","3","","","","6","4","",""
"malonmo01","1987","East","NBA","1","22","7","9","2","","","","6","3","",""
"malonmo01","1986","East","NBA","1","35","27","18","2","","","","6","5","",""
"malonmo01","1974","West","ABA","1","20","6","10","0","0","1","1","5","2","0","0"
"malonmo01","1981","West","NBA","1","20","12","11","0","2","1","3","6","2","0","0"
"mannida01","1993","West","NBA","1","17","8","4","2","","","","0","0","",""
"mannida01","1992","West","NBA","1","18","10","4","1","","","","0","0","","0"
"maravpe02","1973","East","NBA","1","22","15","3","4","","","","9","7","",""
"maravpe02","1972","East","NBA","1","22","8","3","5","","","","0","0","",""
"maravpe02","1978","East","NBA","1","14","10","2","2","","","","0","0","",""
"maravpe02","1977","East","NBA","1","99","","","","","","","","","",""
"maravpe02","1976","East","NBA","1","21","10","0","4","","","","0","0","",""
"marbust01","2000","East","NBA","1","18","12","0","4","0","0","3","2","0","3","2"
"marbust01","2002","West","NBA","1","15","4","1","6","0","0","2","2","2","2","0"
"marinja01","1971","East","NBA","1","15","11","0","1","","","","1","1","",""
"marinja01","1972","East","NBA","1","11","4","4","1","","","","0","0","",""
"mariosh01","2002","West","NBA","1","23","8","7","4","3","1","0","0","0","1","0"
"mariosh01","2005","West","NBA","1","17","14","8","0","1","1","0","7","4","0","0"
"mariosh01","2004","West","NBA","1","16","10","3","4","0","0","1","1","0","0","0"
"mariosh01","2006","West","NBA","1","22","18","8","4","2","0","2","0","0","1","0"
"martike01","2003","East","NBA","1","23","17","7","3","0","0","3","2","1","0","0"
"martisl01","1955","West","NBA","1","29","9","1","7","","","","3","3","",""
"martisl01","1954","West","NBA","1","23","5","2","5","","","","2","1","",""
"martisl01","1953","West","NBA","1","23","2","0","3","","","","0","0","",""
"martisl01","1952","West","NBA","1","26","5","2","1","","","","1","1","",""
"martisl01","1958","West","NBA","1","22","5","6","1","","","","2","1","",""
"martisl01","1957","West","NBA","1","26","6","2","8","","","","4","2","",""
"martisl01","1956","West","NBA","1","31","8","2","3","","","","0","0","",""
"mashbja01","2002","East","NBA","1","14","10","4","2","2","0","0","0","0","2","2"
"masonan01","2000","East","NBA","1","20","0","4","1","1","0","2","0","0","0","0"
"mcadobo01","1976","East","NBA","1","38","30","10","2","","","","4","4","",""
"mcadobo01","1975","East","NBA","1","29","22","7","1","","","","4","2","",""
"mcadobo01","1974","East","NBA","1","26","11","6","2","","","","3","3","",""
"mcadobo01","1973","East","NBA","1","13","11","3","1","","","","8","5","",""
"mcadobo01","1977","East","NBA","1","20","14","4","0","","","","0","0","",""
"mcclate01","1973","East","ABA","1","25","12","3","4","2","0","1","0","0","0","0"
"mcdanji01","1971","East","ABA","1","20","24","11","1","","","2","3","2","0","0"
"mcdanxa01","1987","West","NBA","1","13","2","2","0","","","","0","0","",""
"mcdyean01","2000","West","NBA","1","15","8","8","2","1","0","0","0","0","0","0"
"mcginge01","1978","West","NBA","1","25","16","6","3","","","","11","6","",""
"mcginge01","1976","East","NBA","1","26","4","7","2","","","","2","0","",""
"mcginge01","1975","East","NBA","1","19","10","7","2","","","","4","2","",""
"mcginge01","1972","West","ABA","1","34","23","15","2","1","1","3","6","3","1","0"
"mcginge01","1973","West","ABA","1","30","14","11","1","1","0","8","0","0","0","0"
"mcginge01","1974","West","ABA","1","32","18","12","5","3","1","3","11","6","1","0"
"mcglojo01","1968","East","NBA","1","7","2","1","0","","","","0","0","",""
"mcgratr01","2003","East","NBA","1","23","13","4","3","0","0","1","4","2","6","1"
"mcgratr01","2002","East","NBA","1","36","29","5","2","0","0","1","6","5","7","4"
"mcgratr01","2001","East","NBA","1","23","24","3","4","3","0","1","4","4","4","2"
"mcgratr01","2000","East","NBA","1","21","2","1","0","2","1","4","0","0","1","0"
"mcgratr01","2006","West","NBA","1","18","8","3","11","3","0","2","0","0","5","2"
"mcgratr01","2004","West","NBA","1","24","8","5","5","3","2","3","0","0","4","0"
"mcgratr01","2005","West","NBA","1","27","36","0","2","1","0","1","7","2","10","4"
"mcguidi01","1958","West","NBA","1","24","5","3","3","","","","2","1","",""
"mcguidi01","1957","West","NBA","1","31","4","7","10","","","","0","0","",""
"mcguidi01","1950","East","NBA","1","0","6","5","10","","","","0","0","",""
"mcguidi01","1955","East","NBA","1","29","6","0","3","","","","5","2","",""
"mcguidi01","1954","East","NBA","1","25","3","3","6","","","","2","1","",""
"mcguidi01","1953","East","NBA","1","20","4","4","2","","","","0","0","",""
"mcguidi01","1951","East","NBA","1","18","11","1","4","","","","3","1","",""
"mchalke01","1990","East","NBA","1","14","2","3","2","","","","2","2","",""
"mchalke01","1989","East","NBA","1","20","13","8","1","","","","0","0","",""
"mchalke01","1988","East","NBA","1","16","10","3","0","","","","0","0","",""
"mchalke01","1987","East","NBA","1","14","2","1","1","","","","2","2","",""
"mchalke01","1986","East","NBA","1","30","16","7","2","","","","2","2","",""
"mchalke01","1985","East","NBA","1","20","8","10","2","","","","2","2","",""
"mchalke01","1983","East","NBA","1","11","10","5","0","","","","6","4","",""
"melchbi01","1970","East","ABA","1","24","12","1","4","","","1","3","2","0","0"
"melchbi01","1971","East","ABA","1","18","5","2","2","","","1","1","1","0","0"
"melchbi01","1972","East","ABA","1","24","4","8","2","1","0","4","2","2","0","0"
"menyade01","1967","West","ABA","1","6","4","2","0","","","0","1","0","0","0"
"meschto01","1962","West","NBA","1","8","3","1","1","","","","2","1","",""
"mikange01","1950","West","NBA","1","0","12","11","3","","","","6","4","",""
"mikange01","1953","West","NBA","1","31","18","9","1","","","","8","6","",""
"mikange01","1952","West","NBA","1","40","22","16","2","","","","4","4","",""
"mikange01","1951","West","NBA","1","29","26","15","1","","","","9","8","",""
"mikkeve01","1950","West","NBA","1","0","11","9","1","","","","4","3","",""
"mikkeve01","1956","West","NBA","1","21","6","9","1","","","","4","0","",""
"mikkeve01","1955","West","NBA","1","22","16","9","2","","","","7","6","",""
"mikkeve01","1954","West","NBA","1","25","16","9","1","","","","3","2","",""
"mikkeve01","1952","West","NBA","1","19","6","6","3","","","","0","0","",""
"mikkeve01","1951","West","NBA","1","23","12","10","0","","","","2","2","",""
"milesed01","1965","West","NBA","1","28","17","1","0","","","","5","1","",""
"millebr01","2002","East","NBA","1","17","5","6","3","0","0","2","2","1","0","0"
"millebr01","2003","West","NBA","1","10","8","3","0","0","0","2","0","0","0","0"
"millere01","1999","East","NBA","1","21","5","2","3","1","0","1","2","2","6","1"
"millere01","1997","East","NBA","1","20","14","0","0","1","0","0","2","1","2","1"
"millere01","1995","East","NBA","1","18","8","2","2","","","","0","0","",""
"millere01","1994","East","NBA","1","23","9","0","2","","","","0","0","",""
"millere01","1989","East","NBA","1","14","4","1","3","","","","0","0","",""
"mingya01","2003","West","NBA","1","18","16","4","1","0","0","0","0","0","2","0"
"mingya01","2002","West","NBA","1","17","2","2","0","0","0","0","0","0","0","0"
"mingya01","2008","West","NBA","1","12","2","3","0","0","1","1","0","0","0","0"
"mingya01","2004","West","NBA","1","21","11","8","5","0","1","1","2","1","0","0"
"mingya01","2005","West","NBA","1","19","5","2","1","1","0","0","2","1","0","0"
"mingya01","2007","West","NBA","1","13","6","5","1","0","0","1","2","2","2","0"
"mitchmi01","1980","East","NBA","1","15","14","4","2","","","","2","2","",""
"mixst01","1974","East","NBA","1","11","4","2","0","","","","0","0","",""
"moedo01","1967","West","ABA","1","29","17","7","5","","","2","5","3","1","0"
"moedo01","1968","West","ABA","1","26","17","6","6","","","1","8","5","0","0"
"moedo01","1969","East","ABA","1","26","2","8","6","","","","3","2","0","0"
"moncrsi01","1984","East","NBA","1","22","8","5","4","","","","6","6","",""
"moncrsi01","1983","East","NBA","1","26","8","5","2","","","","2","2","",""
"moncrsi01","1982","East","NBA","1","28","20","5","4","","","","5","4","",""
"moncrsi01","1985","East","NBA","1","26","16","3","1","","","","7","7","",""
"moncrsi01","1981","East","NBA","1","22","6","4","1","1","0","1","2","0","0","0"
"monroea01","1970","East","NBA","1","18","6","5","2","","","","0","0","",""
"monroea01","1968","East","NBA","1","27","21","4","4","","","","12","9","",""
"monroea01","1976","East","NBA","1","15","4","0","3","","","","0","0","",""
"monroea01","1974","East","NBA","1","25","9","3","2","","","","5","3","",""
"moorege01","1969","East","ABA","1","12","4","4","0","","","","0","0","1","0"
"mournal01","1994","East","NBA","1","19","10","8","1","","","","3","2","",""
"mournal01","1993","East","NBA","1","99","","","","","","","","","",""
"mournal01","2001","East","NBA","1","16","13","3","2","0","2","1","1","1","0","0"
"mournal01","2000","East","NBA","1","99","","","","","","","","","",""
"mournal01","1999","East","NBA","1","27","15","7","1","3","4","1","2","1","0","0"
"mournal01","1996","East","NBA","1","99","","","","","","","","","",""
"mournal01","1995","East","NBA","1","13","2","1","0","","","","0","0","",""
"mullich01","1991","West","NBA","1","24","13","1","3","","","","0","0","",""
"mullich01","1990","West","NBA","1","24","13","2","2","","","","4","4","",""
"mullich01","1989","West","NBA","1","16","3","3","1","","","","2","1","",""
"mullich01","1988","West","NBA","1","14","4","2","2","","","","2","2","",""
"mullich01","1992","West","NBA","1","99","","","","","","","","","","0"
"mullije01","1970","West","NBA","1","3","0","0","0","","","","0","0","",""
"mullije01","1969","West","NBA","1","14","8","1","1","","","","0","0","",""
"mullije01","1968","West","NBA","1","25","14","4","5","","","","0","0","",""
"murphca01","1978","East","NBA","1","15","6","1","5","","","","0","0","",""
"mutomdi01","2000","East","NBA","1","28","6","22","0","2","3","2","2","2","0","0"
"mutomdi01","1999","East","NBA","1","16","4","8","0","0","0","2","0","0","0","0"
"mutomdi01","1997","East","NBA","1","19","9","7","0","0","1","0","2","1","0","0"
"mutomdi01","1996","East","NBA","1","15","3","8","0","0","1","1","2","1","0","0"
"mutomdi01","1995","West","NBA","1","11","4","9","0","","","","0","0","",""
"mutomdi01","1994","West","NBA","1","20","12","8","1","","","","0","0","",""
"mutomdi01","1991","West","NBA","1","10","4","2","1","","","","0","0","",""
"mutomdi01","2001","East","NBA","1","21","8","10","0","0","1","2","2","2","0","0"
"nancela01","1992","East","NBA","1","12","7","3","1","","","","2","1","","0"
"nancela01","1988","East","NBA","1","17","10","6","1","","","","0","0","",""
"nancela01","1984","West","NBA","1","15","16","5","0","","","","2","2","",""
"nashst01","2002","West","NBA","1","16","2","5","3","1","0","4","1","0","2","0"
"nashst01","2001","West","NBA","1","24","8","3","9","1","0","0","0","0","4","2"
"nashst01","2009","West","NBA","1","20","4","1","13","0","0","2","0","0","0","0"
"nashst01","2007","West","NBA","1","19","8","0","6","0","1","1","0","0","1","0"
"nashst01","2005","West","NBA","1","28","2","5","6","1","0","2","0","0","0","0"
"nashst01","2004","West","NBA","1","18","2","0","6","0","0","3","0","0","1","0"
"natersw01","1973","West","ABA","1","28","29","22","0","0","2","2","4","3","0","0"
"natersw01","1974","West","ABA","1","26","12","5","1","0","0","2","2","2","0","0"
"nattca01","1984","West","NBA","1","11","3","3","1","","","","2","1","",""
"naullwi01","1961","East","NBA","1","21","11","7","0","","","","1","1","",""
"naullwi01","1960","East","NBA","1","16","8","6","2","","","","1","0","",""
"naullwi01","1959","East","NBA","1","26","13","10","0","","","","4","3","",""
"naullwi01","1957","East","NBA","1","15","8","3","0","","","","2","2","",""
"netolbo01","1967","East","ABA","1","19","12","11","1","","","1","4","4","0","0"
"netolbo01","1968","East","ABA","1","26","13","12","1","","","1","5","3","0","0"
"netolbo01","1969","East","ABA","1","33","15","8","2","","","","4","1","0","0"
"netolbo01","1970","West","ABA","1","22","6","4","1","","","1","2","0","0","0"
"nixonno01","1984","West","NBA","1","19","11","2","8","","","","2","1","",""
"nixonno01","1981","West","NBA","1","19","14","0","2","0","0","0","0","0","0","0"
"noblech01","1959","West","NBA","1","11","0","1","3","","","","0","0","",""
"nowitdi01","2003","West","NBA","1","13","2","0","1","2","0","2","0","0","1","0"
"nowitdi01","2002","West","NBA","1","16","9","1","1","0","0","2","0","0","4","1"
"nowitdi01","2001","West","NBA","1","24","12","8","3","0","0","2","1","1","4","1"
"nowitdi01","2008","West","NBA","1","14","8","1","1","0","0","0","2","2","0","0"
"nowitdi01","2009","West","NBA","1","28","22","4","2","1","0","2","6","6","1","0"
"nowitdi01","2007","West","NBA","1","25","13","4","2","0","0","2","2","2","4","1"
"nowitdi01","2004","West","NBA","1","21","10","7","2","4","4","3","2","1","3","1"
"nowitdi01","2005","West","NBA","1","16","10","6","0","0","0","0","3","2","3","0"
"nowitdi01","2006","West","NBA","1","16","9","5","2","0","0","0","0","0","2","1"
"o'neaje01","2006","East","NBA","1","23","8","7","1","1","1","0","0","0","0","0"
"o'neash01","2006","East","NBA","1","17","10","6","1","1","1","0","0","0","0","0"
"oaklech01","1993","East","NBA","1","11","2","3","3","","","","0","0","",""
"ohldo01","1966","East","NBA","1","22","17","1","2","","","","7","7","",""
"ohldo01","1965","West","NBA","1","23","16","4","2","","","","3","2","",""
"ohldo01","1964","West","NBA","1","12","2","2","1","","","","2","2","",""
"ohldo01","1963","West","NBA","1","18","8","2","0","","","","2","2","",""
"ohldo01","1962","West","NBA","1","12","3","0","2","","","","1","1","",""
"okurme01","2006","West","NBA","1","15","4","2","1","0","0","0","2","0","0","0"
"olajuha01","1996","West","NBA","1","28","11","3","1","0","1","1","2","1","0","0"
"olajuha01","1995","West","NBA","1","14","4","3","0","","","","0","0","",""
"olajuha01","1994","West","NBA","1","25","13","11","1","","","","2","0","",""
"olajuha01","1993","West","NBA","1","30","19","11","2","","","","6","3","",""
"olajuha01","1992","West","NBA","1","21","3","7","1","","","","2","1","","0"
"olajuha01","1991","West","NBA","1","20","7","4","2","","","","1","1","",""
"olajuha01","1989","West","NBA","1","31","8","16","2","","","","10","4","",""
"olajuha01","1988","West","NBA","1","25","12","7","3","","","","3","2","",""
"olajuha01","1987","West","NBA","1","28","21","9","2","","","","7","5","",""
"olajuha01","1986","West","NBA","1","26","10","13","2","","","","8","6","",""
"olajuha01","1985","West","NBA","1","15","3","5","0","","","","2","1","",""
"olajuha01","1984","West","NBA","1","15","6","5","1","","","","6","2","",""
"oneaje01","2003","East","NBA","1","28","16","9","2","1","0","2","4","2","0","0"
"oneaje01","2002","East","NBA","1","33","10","10","0","2","4","2","6","4","0","0"
"oneaje01","2001","East","NBA","1","17","7","7","0","0","0","1","4","3","0","0"
"oneaje01","2005","East","NBA","1","0","0","0","0","0","0","0","0","0","0","0"
"oneaje01","2004","East","NBA","1","19","15","5","1","1","1","1","4","3","0","0"
"oneash01","2005","East","NBA","1","23","17","9","4","1","0","2","5","3","0","0"
"oneash01","2004","East","NBA","1","26","12","6","1","3","3","0","3","0","1","0"
"oneash01","2008","West","NBA","1","11","17","5","3","0","1","2","4","1","0","0"
"oneash01","2002","West","NBA","1","26","19","13","1","2","1","3","5","3","0","0"
"oneash01","2001","West","NBA","1","99","","","","","","","","","",""
"oneash01","2000","West","NBA","1","99","","","","","","","","","",""
"oneash01","1999","West","NBA","1","25","22","9","3","0","3","4","2","0","0","0"
"oneash01","1997","West","NBA","1","18","12","4","1","0","0","2","4","2","0","0"
"oneash01","1996","West","NBA","1","99","","","","","","","","","",""
"oneash01","1995","East","NBA","1","28","25","10","1","","","","11","5","",""
"oneash01","1994","East","NBA","1","26","22","7","1","","","","7","4","",""
"oneash01","1993","East","NBA","1","26","8","10","0","","","","11","4","",""
"oneash01","1992","East","NBA","1","25","14","7","0","","","","9","6","","0"
"oneash11","2003","West","NBA","1","24","24","11","1","2","2","4","1","0","0","0"
"parisro01","1990","East","NBA","1","5","2","4","0","","","","0","0","",""
"parisro01","1989","East","NBA","1","21","14","4","2","","","","1","0","",""
"parisro01","1986","East","NBA","1","8","4","3","0","","","","0","0","",""
"parisro01","1985","East","NBA","1","7","0","1","0","","","","2","0","",""
"parisro01","1984","East","NBA","1","10","4","6","1","","","","0","0","",""
"parisro01","1983","East","NBA","1","28","12","15","2","","","","4","2","",""
"parisro01","1982","East","NBA","1","18","13","3","0","","","","4","3","",""
"parisro01","1980","East","NBA","1","25","16","10","2","","","","6","6","",""
"parisro01","1981","East","NBA","1","20","21","7","1","0","2","1","4","3","0","0"
"parketo01","2008","West","NBA","1","20","14","4","4","2","0","2","0","0","2","0"
"parketo01","2006","West","NBA","1","24","8","2","10","4","0","1","0","0","0","0"
"parketo01","2005","West","NBA","1","20","8","0","4","0","0","5","2","2","1","0"
"paulch01","2007","West","NBA","1","27","16","3","14","4","0","2","0","0","6","2"
"paulch01","2008","West","NBA","1","29","14","7","14","3","0","1","0","0","1","0"
"paultbi01","1972","East","ABA","1","15","3","5","3","0","0","1","1","1","0","0"
"paultbi01","1974","East","ABA","1","18","4","4","4","1","3","1","0","0","0","0"
"paultbi01","1975","Allstars","ABA","1","20","10","2","1","","","","2","2","0","0"
"paxsoji01","1983","West","NBA","1","14","10","3","2","","","","0","0","",""
"paxsoji01","1982","West","NBA","1","17","11","0","1","","","","2","1","",""
"paytoga01","2002","West","NBA","1","15","8","1","2","0","0","3","0","0","1","0"
"paytoga01","2001","West","NBA","1","22","18","1","6","3","0","3","0","0","6","4"
"paytoga01","2000","West","NBA","1","18","0","4","5","2","0","1","0","0","0","0"
"paytoga01","1999","West","NBA","1","20","5","4","8","2","0","2","3","3","4","0"
"paytoga01","1997","West","NBA","1","24","7","3","13","2","0","4","0","0","3","1"
"paytoga01","1996","West","NBA","1","20","17","1","10","2","0","4","2","2","5","1"
"paytoga01","1995","West","NBA","1","28","18","5","5","","","","6","6","",""
"paytoga01","1994","West","NBA","1","23","6","5","15","","","","0","0","",""
"paytoga01","1993","West","NBA","1","17","6","6","9","","","","0","0","",""
"petrige01","1973","West","NBA","1","26","8","2","4","","","","2","2","",""
"petrige01","1970","West","NBA","1","5","0","0","1","","","","0","0","",""
"pettibo01","1954","West","NBA","1","27","8","9","2","","","","4","2","",""
"pettibo01","1964","West","NBA","1","34","13","12","0","","","","5","3","",""
"pettibo01","1963","West","NBA","1","36","19","17","2","","","","9","7","",""
"pettibo01","1962","West","NBA","1","32","25","13","0","","","","12","11","",""
"pettibo01","1961","West","NBA","1","37","25","27","2","","","","5","5","",""
"pettibo01","1960","West","NBA","1","32","29","9","0","","","","7","3","",""
"pettibo01","1959","West","NBA","1","28","11","14","2","","","","6","3","",""
"pettibo01","1958","West","NBA","1","34","25","16","5","","","","9","9","",""
"pettibo01","1957","West","NBA","1","38","28","26","1","","","","10","8","",""
"pettibo01","1956","West","NBA","1","31","21","11","2","","","","6","5","",""
"pettibo01","1955","West","NBA","1","31","20","24","7","","","","7","6","",""
"phillan01","1954","West","NBA","1","28","6","3","6","","","","0","0","",""
"phillan01","1953","West","NBA","1","19","2","3","3","","","","1","0","",""
"phillan01","1952","West","NBA","1","36","9","6","8","","","","1","1","",""
"phillan01","1950","East","NBA","1","0","6","10","8","","","","0","0","",""
"phillan01","1951","East","NBA","1","30","11","3","6","","","","3","3","",""
"piercpa01","2009","East","NBA","1","11","8","0","0","1","0","1","0","0","3","2"
"piercpa01","2008","East","NBA","1","20","18","4","2","2","0","1","6","5","5","1"
"piercpa01","2003","East","NBA","1","13","8","1","2","1","0","1","0","0","1","0"
"piercpa01","2002","East","NBA","1","18","8","2","3","4","0","2","0","0","5","0"
"piercpa01","2001","East","NBA","1","23","19","7","3","1","0","0","0","0","6","1"
"piercpa01","2007","East","NBA","1","12","10","4","2","0","0","2","0","0","3","0"
"piercpa01","2004","East","NBA","1","15","9","3","3","2","0","0","1","1","2","0"
"piercpa01","2005","East","NBA","1","15","7","2","1","1","0","0","2","1","0","0"
"piercri01","1990","East","NBA","1","19","9","2","2","","","","1","1","",""
"pippesc01","1996","East","NBA","1","25","8","3","2","0","0","2","0","0","3","0"
"pippesc01","1995","East","NBA","1","25","8","8","5","","","","0","0","",""
"pippesc01","1994","East","NBA","1","30","12","7","3","","","","0","0","",""
"pippesc01","1993","East","NBA","1","31","29","11","2","","","","10","6","",""
"pippesc01","1992","East","NBA","1","29","10","5","4","","","","3","2","","0"
"pippesc01","1991","East","NBA","1","21","14","4","1","","","","3","2","",""
"pippesc01","1989","East","NBA","1","12","4","1","0","","","","0","0","",""
"pollaji01","1950","West","NBA","1","0","4","4","5","","","","0","0","",""
"pollaji01","1954","West","NBA","1","27","17","4","0","","","","3","3","",""
"pollaji01","1953","West","NBA","1","41","23","3","3","","","","5","3","",""
"pollaji01","1951","West","NBA","1","29","4","11","5","","","","0","0","",""
"portete01","1992","West","NBA","1","19","7","0","3","","","","0","0","","1"
"portete01","1990","West","NBA","1","15","4","3","4","","","","0","0","",""
"powelci01","1969","West","ABA","1","26","12","7","0","","","","2","2","0","0"
"powelci01","1970","East","ABA","1","21","11","10","0","","","2","3","3","0","0"
"priceji01","1974","West","NBA","1","17","8","2","0","","","","2","2","",""
"pricema01","1993","East","NBA","1","22","20","2","5","","","","2","2","",""
"pricema01","1992","East","NBA","1","23","19","1","4","","","","2","1","","6"
"pricema01","1991","East","NBA","1","15","6","0","3","","","","4","4","",""
"pricema01","1988","East","NBA","1","20","9","3","1","","","","2","2","",""
"randoza01","2009","West","NBA","1","19","8","6","2","2","0","1","0","0","0","0"
"ratlith01","2000","East","NBA","1","99","","","","","","","","","",""
"reddmi01","2003","East","NBA","1","15","13","3","2","3","0","1","0","0","6","3"
"reedwi01","1970","East","NBA","1","27","14","13","1","","","","6","4","",""
"reedwi01","1969","East","NBA","1","30","21","11","0","","","","3","3","",""
"reedwi01","1968","East","NBA","1","14","10","4","2","","","","0","0","",""
"reedwi01","1967","East","NBA","1","25","16","8","1","","","","3","2","",""
"reedwi01","1966","East","NBA","1","17","4","9","1","","","","0","0","",""
"reedwi01","1965","East","NBA","1","23","16","8","1","","","","2","2","",""
"reedwi01","1964","East","NBA","1","25","7","5","1","","","","2","1","",""
"reganri01","1956","West","NBA","1","21","4","4","1","","","","0","0","",""
"ricegl01","1997","East","NBA","1","16","16","1","0","0","0","1","0","0","6","4"
"ricegl01","1996","East","NBA","1","25","26","1","1","2","0","1","2","2","7","4"
"ricegl01","1995","East","NBA","1","15","7","1","2","","","","4","4","",""
"richami01","1984","East","NBA","1","13","5","2","1","","","","2","1","",""
"richami01","1980","East","NBA","1","24","11","5","3","","","","2","1","",""
"richami01","1979","East","NBA","1","13","6","1","2","","","","0","0","",""
"richami01","1981","East","NBA","1","20","10","2","4","0","0","1","0","0","0","0"
"richmmi01","1997","West","NBA","1","17","8","1","2","0","0","0","0","0","2","0"
"richmmi01","1996","West","NBA","1","22","9","3","4","0","0","1","0","0","4","3"
"richmmi01","1995","West","NBA","1","25","7","2","2","","","","2","1","",""
"richmmi01","1994","West","NBA","1","22","23","4","2","","","","0","0","",""
"richmmi01","1993","West","NBA","1","24","10","2","3","","","","0","0","",""
"richmmi01","1992","West","NBA","1","99","","","","","","","","","","0"
"risenar01","1954","West","NBA","1","99","","","","","","","","","",""
"risenar01","1953","West","NBA","1","20","8","7","0","","","","1","0","",""
"risenar01","1952","West","NBA","1","19","5","9","2","","","","3","1","",""
"risenar01","1951","West","NBA","1","19","6","5","1","","","","1","0","",""
"riverdo01","1987","East","NBA","1","16","9","3","6","","","","11","5","",""
"robbire01","1967","West","ABA","1","18","4","4","0","","","2","0","0","0","0"
"robbire01","1968","West","ABA","1","21","19","5","1","","","1","4","3","0","0"
"robbire01","1970","West","ABA","1","14","4","2","1","","","0","0","0","0","0"
"roberal01","1990","East","NBA","1","12","6","2","0","","","","2","2","",""
"roberal01","1987","West","NBA","1","12","2","0","1","","","","0","0","",""
"roberal01","1986","West","NBA","1","16","6","2","1","","","","2","2","",""
